ranking,query,sort_by_filter,video_id,video_url
7,fentanyl addict,date,_m0Guf8jFgQ,https://www.youtube.com/watch?v=_m0Guf8jFgQ
8,fentanyl addict,date,80r3UQndW2E,https://www.youtube.com/watch?v=80r3UQndW2E
9,fentanyl addict,date,XLZbS92Dqp0,https://www.youtube.com/watch?v=XLZbS92Dqp0
10,fentanyl addict,date,aVmPt6w7WJU,https://www.youtube.com/watch?v=aVmPt6w7WJU
1,fentanyl addict,rating,FYzFt9s0H2o,https://www.youtube.com/watch?v=FYzFt9s0H2o
2,fentanyl addict,rating,7xk7QgjZT0w,https://www.youtube.com/watch?v=7xk7QgjZT0w
3,fentanyl addict,rating,_OFA91iVPJE,https://www.youtube.com/watch?v=_OFA91iVPJE
4,fentanyl addict,rating,9eODUCKuITM,https://www.youtube.com/watch?v=9eODUCKuITM
5,fentanyl addict,rating,DyjRxf-aJN4,https://www.youtube.com/watch?v=DyjRxf-aJN4
6,fentanyl addict,rating,AFOplWX1-Vc,https://www.youtube.com/watch?v=AFOplWX1-Vc
7,fentanyl addict,rating,UchuDFwsRZk,https://www.youtube.com/watch?v=UchuDFwsRZk
8,fentanyl addict,rating,SILEMeMhfNA,https://www.youtube.com/watch?v=SILEMeMhfNA
9,fentanyl addict,rating,32OKRr6HmT8,https://www.youtube.com/watch?v=32OKRr6HmT8
10,fentanyl addict,rating,X0iRAr3cFIw,https://www.youtube.com/watch?v=X0iRAr3cFIw
1,fentailo,relevance,KVzCfsAQoys,https://www.youtube.com/watch?v=KVzCfsAQoys
2,fentailo,relevance,mJm-mozGifk,https://www.youtube.com/watch?v=mJm-mozGifk
3,fentailo,relevance,DHMJ8JT5G5A,https://www.youtube.com/watch?v=DHMJ8JT5G5A
4,fentailo,relevance,7BFedoyDd-E,https://www.youtube.com/watch?v=7BFedoyDd-E
5,fentailo,relevance,qVRx-G9tPPc,https://www.youtube.com/watch?v=qVRx-G9tPPc
6,fentailo,relevance,9Y7NO9lgDuU,https://www.youtube.com/watch?v=9Y7NO9lgDuU
7,fentailo,relevance,RjdGAHmrp1o,https://www.youtube.com/watch?v=RjdGAHmrp1o
8,fentailo,relevance,TktzbKisFyY,https://www.youtube.com/watch?v=TktzbKisFyY
9,fentailo,relevance,2EK8gugO8qo,https://www.youtube.com/watch?v=2EK8gugO8qo
10,fentailo,relevance,rjdMXjaKdt0,https://www.youtube.com/watch?v=rjdMXjaKdt0
1,fentailo,viewCount,DHMJ8JT5G5A,https://www.youtube.com/watch?v=DHMJ8JT5G5A
1,fentailo,date,DHMJ8JT5G5A,https://www.youtube.com/watch?v=DHMJ8JT5G5A
1,fentailo,rating,DHMJ8JT5G5A,https://www.youtube.com/watch?v=DHMJ8JT5G5A
1,fentynal,relevance,lmxF2owm3Gg,https://www.youtube.com/watch?v=lmxF2owm3Gg
2,fentynal,relevance,_Gv-7yHScco,https://www.youtube.com/watch?v=_Gv-7yHScco
3,fentynal,relevance,wpYcOznq0d8,https://www.youtube.com/watch?v=wpYcOznq0d8
4,fentynal,relevance,BG70kTLfS7w,https://www.youtube.com/watch?v=BG70kTLfS7w
5,fentynal,relevance,BjsSuWKz2s0,https://www.youtube.com/watch?v=BjsSuWKz2s0
6,fentynal,relevance,C0tW8FWBm1g,https://www.youtube.com/watch?v=C0tW8FWBm1g
7,fentynal,relevance,lwbjAKQKmoM,https://www.youtube.com/watch?v=lwbjAKQKmoM
8,fentynal,relevance,3lbrAHYC12w,https://www.youtube.com/watch?v=3lbrAHYC12w
9,fentynal,relevance,eT2hVWI6DMM,https://www.youtube.com/watch?v=eT2hVWI6DMM
10,fentynal,relevance,GWBzxr3c29s,https://www.youtube.com/watch?v=GWBzxr3c29s
1,fentynal,viewCount,Jd76HxqCPf0,https://www.youtube.com/watch?v=Jd76HxqCPf0
2,fentynal,viewCount,28rJqj-7pEY,https://www.youtube.com/watch?v=28rJqj-7pEY
3,fentynal,viewCount,BG70kTLfS7w,https://www.youtube.com/watch?v=BG70kTLfS7w
4,fentynal,viewCount,82QhIOgJy1c,https://www.youtube.com/watch?v=82QhIOgJy1c
5,fentynal,viewCount,4gA61UowVHk,https://www.youtube.com/watch?v=4gA61UowVHk
6,fentynal,viewCount,5nA0PurW0Ks,https://www.youtube.com/watch?v=5nA0PurW0Ks
7,fentynal,viewCount,LxyyvW_fcqw,https://www.youtube.com/watch?v=LxyyvW_fcqw
8,fentynal,viewCount,GWBzxr3c29s,https://www.youtube.com/watch?v=GWBzxr3c29s
9,fentynal,viewCount,C0tW8FWBm1g,https://www.youtube.com/watch?v=C0tW8FWBm1g
10,fentynal,viewCount,EV6qS8xH24M,https://www.youtube.com/watch?v=EV6qS8xH24M
1,fentynal,date,59iW54_GKqs,https://www.youtube.com/watch?v=59iW54_GKqs
2,fentynal,date,2DFYQJnvFsA,https://www.youtube.com/watch?v=2DFYQJnvFsA
3,fentynal,date,eT2hVWI6DMM,https://www.youtube.com/watch?v=eT2hVWI6DMM
4,fentynal,date,3CrIF2flOms,https://www.youtube.com/watch?v=3CrIF2flOms
5,fentynal,date,k435I0TOYSQ,https://www.youtube.com/watch?v=k435I0TOYSQ
6,fentynal,date,oIRvISm9iR8,https://www.youtube.com/watch?v=oIRvISm9iR8
7,fentynal,date,jqdRhTJumd4,https://www.youtube.com/watch?v=jqdRhTJumd4
8,fentynal,date,GYbFc91SJHE,https://www.youtube.com/watch?v=GYbFc91SJHE
9,fentynal,date,qGR1a5N0mT0,https://www.youtube.com/watch?v=qGR1a5N0mT0
10,fentynal,date,WtCCl8y1RNg,https://www.youtube.com/watch?v=WtCCl8y1RNg
1,fentynal,rating,kdOuxw1KA4A,https://www.youtube.com/watch?v=kdOuxw1KA4A
2,fentynal,rating,XORrx7E74YA,https://www.youtube.com/watch?v=XORrx7E74YA
3,fentynal,rating,5d1x2jYo5IQ,https://www.youtube.com/watch?v=5d1x2jYo5IQ
4,fentynal,rating,UahJOjkyKp0,https://www.youtube.com/watch?v=UahJOjkyKp0
5,fentynal,rating,YJI9LnT-WdA,https://www.youtube.com/watch?v=YJI9LnT-WdA
6,fentynal,rating,x9ishk6mIxc,https://www.youtube.com/watch?v=x9ishk6mIxc
7,fentynal,rating,w4Jb2rnyi1c,https://www.youtube.com/watch?v=w4Jb2rnyi1c
8,fentynal,rating,o_mwrNssw-A,https://www.youtube.com/watch?v=o_mwrNssw-A
9,fentynal,rating,Qg7G0VTi3iY,https://www.youtube.com/watch?v=Qg7G0VTi3iY
10,fentynal,rating,X0dGuJrz5II,https://www.youtube.com/watch?v=X0dGuJrz5II
1,percocet,relevance,h8OqEv_cMzY,https://www.youtube.com/watch?v=h8OqEv_cMzY
2,percocet,relevance,NDVV_M__CSI,https://www.youtube.com/watch?v=NDVV_M__CSI
3,percocet,relevance,tP2bmLrVaKg,https://www.youtube.com/watch?v=tP2bmLrVaKg
4,percocet,relevance,iNOHAJs9dBY,https://www.youtube.com/watch?v=iNOHAJs9dBY
5,percocet,relevance,1V0oHh3lVds,https://www.youtube.com/watch?v=1V0oHh3lVds
6,percocet,relevance,SINmEztD83Y,https://www.youtube.com/watch?v=SINmEztD83Y
7,percocet,relevance,NkkeolEJcHE,https://www.youtube.com/watch?v=NkkeolEJcHE
8,percocet,relevance,Sv6Zw1xK4hs,https://www.youtube.com/watch?v=Sv6Zw1xK4hs
9,percocet,relevance,WMu62Ojaqjg,https://www.youtube.com/watch?v=WMu62Ojaqjg
10,percocet,relevance,XU1a_Zr0VBE,https://www.youtube.com/watch?v=XU1a_Zr0VBE
1,percocet,viewCount,xvZqHgFz51I,https://www.youtube.com/watch?v=xvZqHgFz51I
2,percocet,viewCount,AMCwYdTJ_PE,https://www.youtube.com/watch?v=AMCwYdTJ_PE
3,percocet,viewCount,eTODBDpV0Zg,https://www.youtube.com/watch?v=eTODBDpV0Zg
4,percocet,viewCount,_qkNEdaMYLs,https://www.youtube.com/watch?v=_qkNEdaMYLs
5,percocet,viewCount,qNPVyc-E3SU,https://www.youtube.com/watch?v=qNPVyc-E3SU
6,percocet,viewCount,MQC6-hpy_tI,https://www.youtube.com/watch?v=MQC6-hpy_tI
7,percocet,viewCount,v54io9f0Wfk,https://www.youtube.com/watch?v=v54io9f0Wfk
8,percocet,viewCount,ZaWdMrmEhDA,https://www.youtube.com/watch?v=ZaWdMrmEhDA
9,percocet,viewCount,NjXy7Ryf7GA,https://www.youtube.com/watch?v=NjXy7Ryf7GA
10,percocet,viewCount,mw1yq2X00Pk,https://www.youtube.com/watch?v=mw1yq2X00Pk
1,percocet,date,PEt-L3cbrW4,https://www.youtube.com/watch?v=PEt-L3cbrW4
2,percocet,date,wUpxuaQRBrU,https://www.youtube.com/watch?v=wUpxuaQRBrU
3,percocet,date,45bzjx7vsdg,https://www.youtube.com/watch?v=45bzjx7vsdg
4,percocet,date,pzxTmtJ6Qts,https://www.youtube.com/watch?v=pzxTmtJ6Qts
5,percocet,date,ct-fFpLN8lo,https://www.youtube.com/watch?v=ct-fFpLN8lo
6,percocet,date,0z_FF88I2ZA,https://www.youtube.com/watch?v=0z_FF88I2ZA
7,percocet,date,aVmPt6w7WJU,https://www.youtube.com/watch?v=aVmPt6w7WJU
8,percocet,date,ppw8IJbLxws,https://www.youtube.com/watch?v=ppw8IJbLxws
9,percocet,date,TY-Uk5rfJ_c,https://www.youtube.com/watch?v=TY-Uk5rfJ_c
10,percocet,date,Rq5BzEOKZ1U,https://www.youtube.com/watch?v=Rq5BzEOKZ1U
1,percocet,rating,f1y0oA3AVGE,https://www.youtube.com/watch?v=f1y0oA3AVGE
2,percocet,rating,52I_estqU-E,https://www.youtube.com/watch?v=52I_estqU-E
3,percocet,rating,MUYxMFkzizA,https://www.youtube.com/watch?v=MUYxMFkzizA
4,percocet,rating,abLofVpJeLY,https://www.youtube.com/watch?v=abLofVpJeLY
5,percocet,rating,cmgX5nehv5c,https://www.youtube.com/watch?v=cmgX5nehv5c
6,percocet,rating,tu5FmdXC-x4,https://www.youtube.com/watch?v=tu5FmdXC-x4
7,percocet,rating,5ge9N5MXGtI,https://www.youtube.com/watch?v=5ge9N5MXGtI
8,percocet,rating,XctwLhV1A2U,https://www.youtube.com/watch?v=XctwLhV1A2U
9,percocet,rating,Jj3cu5MI32w,https://www.youtube.com/watch?v=Jj3cu5MI32w
10,percocet,rating,XzLIMrYjNtE,https://www.youtube.com/watch?v=XzLIMrYjNtE
1,oxycodone,relevance,iNOHAJs9dBY,https://www.youtube.com/watch?v=iNOHAJs9dBY
2,oxycodone,relevance,NDVV_M__CSI,https://www.youtube.com/watch?v=NDVV_M__CSI
3,oxycodone,relevance,CFMmOAaGcNo,https://www.youtube.com/watch?v=CFMmOAaGcNo
4,oxycodone,relevance,NkkeolEJcHE,https://www.youtube.com/watch?v=NkkeolEJcHE
5,oxycodone,relevance,ENWKjq8jacE,https://www.youtube.com/watch?v=ENWKjq8jacE
6,oxycodone,relevance,aHuTjVmmbmQ,https://www.youtube.com/watch?v=aHuTjVmmbmQ
7,oxycodone,relevance,BIG7O-jhkIA,https://www.youtube.com/watch?v=BIG7O-jhkIA
8,oxycodone,relevance,Z7T9K3BIpLk,https://www.youtube.com/watch?v=Z7T9K3BIpLk
9,oxycodone,relevance,ZoMGmkBdvHQ,https://www.youtube.com/watch?v=ZoMGmkBdvHQ
10,oxycodone,relevance,pkeQifzvSNE,https://www.youtube.com/watch?v=pkeQifzvSNE
1,oxycodone,viewCount,l6SqejxeAdI,https://www.youtube.com/watch?v=l6SqejxeAdI
2,oxycodone,viewCount,pkeQifzvSNE,https://www.youtube.com/watch?v=pkeQifzvSNE
3,oxycodone,viewCount,VnL7XWH8uoA,https://www.youtube.com/watch?v=VnL7XWH8uoA
4,oxycodone,viewCount,WvCld2vKug8,https://www.youtube.com/watch?v=WvCld2vKug8
5,oxycodone,viewCount,LdNA1sm1Z3k,https://www.youtube.com/watch?v=LdNA1sm1Z3k
6,oxycodone,viewCount,NDVV_M__CSI,https://www.youtube.com/watch?v=NDVV_M__CSI
7,oxycodone,viewCount,EmpFwqbQiL4,https://www.youtube.com/watch?v=EmpFwqbQiL4
8,oxycodone,viewCount,9I57Cnp0zpM,https://www.youtube.com/watch?v=9I57Cnp0zpM
9,oxycodone,viewCount,TRdflPMuNaA,https://www.youtube.com/watch?v=TRdflPMuNaA
10,oxycodone,viewCount,iNOHAJs9dBY,https://www.youtube.com/watch?v=iNOHAJs9dBY
1,oxycodone,date,NJZzPl2FXh4,https://www.youtube.com/watch?v=NJZzPl2FXh4
2,oxycodone,date,Oh6e-nTAzA4,https://www.youtube.com/watch?v=Oh6e-nTAzA4
3,oxycodone,date,2a3HL1sdAhs,https://www.youtube.com/watch?v=2a3HL1sdAhs
4,oxycodone,date,t8KQHFkC6us,https://www.youtube.com/watch?v=t8KQHFkC6us
5,oxycodone,date,bIzPxfnvsmE,https://www.youtube.com/watch?v=bIzPxfnvsmE
6,oxycodone,date,Zs3jeDa4Xxk,https://www.youtube.com/watch?v=Zs3jeDa4Xxk
7,oxycodone,date,x11NTqE-UMc,https://www.youtube.com/watch?v=x11NTqE-UMc
8,oxycodone,date,Y1yTHkjMW38,https://www.youtube.com/watch?v=Y1yTHkjMW38
9,oxycodone,date,YUm6lOY_pFA,https://www.youtube.com/watch?v=YUm6lOY_pFA
10,oxycodone,date,4u7bsUkEq9I,https://www.youtube.com/watch?v=4u7bsUkEq9I
1,oxycodone,rating,ObBLVkhX4b0,https://www.youtube.com/watch?v=ObBLVkhX4b0
2,oxycodone,rating,CSOW3LKLsc0,https://www.youtube.com/watch?v=CSOW3LKLsc0
3,oxycodone,rating,3UABKgFpM2A,https://www.youtube.com/watch?v=3UABKgFpM2A
4,oxycodone,rating,MUYxMFkzizA,https://www.youtube.com/watch?v=MUYxMFkzizA
5,oxycodone,rating,cmgX5nehv5c,https://www.youtube.com/watch?v=cmgX5nehv5c
6,oxycodone,rating,i2SvrY0yq_c,https://www.youtube.com/watch?v=i2SvrY0yq_c
7,oxycodone,rating,NJZzPl2FXh4,https://www.youtube.com/watch?v=NJZzPl2FXh4
8,oxycodone,rating,M66iVxXPmuQ,https://www.youtube.com/watch?v=M66iVxXPmuQ
9,oxycodone,rating,2FCtpmIKcps,https://www.youtube.com/watch?v=2FCtpmIKcps
10,oxycodone,rating,XzLIMrYjNtE,https://www.youtube.com/watch?v=XzLIMrYjNtE
1,oxycontin,relevance,iNOHAJs9dBY,https://www.youtube.com/watch?v=iNOHAJs9dBY
2,oxycontin,relevance,NkkeolEJcHE,https://www.youtube.com/watch?v=NkkeolEJcHE
3,oxycontin,relevance,Qdk3FTTh3wo,https://www.youtube.com/watch?v=Qdk3FTTh3wo
4,oxycontin,relevance,NDVV_M__CSI,https://www.youtube.com/watch?v=NDVV_M__CSI
5,oxycontin,relevance,bBgJiGSmzU8,https://www.youtube.com/watch?v=bBgJiGSmzU8
6,oxycontin,relevance,CFMmOAaGcNo,https://www.youtube.com/watch?v=CFMmOAaGcNo
7,oxycontin,relevance,3prJNQFNWc8,https://www.youtube.com/watch?v=3prJNQFNWc8
8,oxycontin,relevance,pkeQifzvSNE,https://www.youtube.com/watch?v=pkeQifzvSNE
9,oxycontin,relevance,ENWKjq8jacE,https://www.youtube.com/watch?v=ENWKjq8jacE
10,oxycontin,relevance,TmBAHMy7e2k,https://www.youtube.com/watch?v=TmBAHMy7e2k
1,oxycontin,viewCount,l6SqejxeAdI,https://www.youtube.com/watch?v=l6SqejxeAdI
2,oxycontin,viewCount,pkeQifzvSNE,https://www.youtube.com/watch?v=pkeQifzvSNE
3,oxycontin,viewCount,VnL7XWH8uoA,https://www.youtube.com/watch?v=VnL7XWH8uoA
4,oxycontin,viewCount,zGcKURD_osM,https://www.youtube.com/watch?v=zGcKURD_osM
5,oxycontin,viewCount,WvCld2vKug8,https://www.youtube.com/watch?v=WvCld2vKug8
6,oxycontin,viewCount,NDVV_M__CSI,https://www.youtube.com/watch?v=NDVV_M__CSI
7,oxycontin,viewCount,EmpFwqbQiL4,https://www.youtube.com/watch?v=EmpFwqbQiL4
8,oxycontin,viewCount,Kp6Y5rMhuVQ,https://www.youtube.com/watch?v=Kp6Y5rMhuVQ
9,oxycontin,viewCount,ZtA1bRDhX9I,https://www.youtube.com/watch?v=ZtA1bRDhX9I
10,oxycontin,viewCount,TRdflPMuNaA,https://www.youtube.com/watch?v=TRdflPMuNaA
1,oxycontin,date,NJZzPl2FXh4,https://www.youtube.com/watch?v=NJZzPl2FXh4
2,oxycontin,date,aVmPt6w7WJU,https://www.youtube.com/watch?v=aVmPt6w7WJU
3,oxycontin,date,t8KQHFkC6us,https://www.youtube.com/watch?v=t8KQHFkC6us
4,oxycontin,date,bIzPxfnvsmE,https://www.youtube.com/watch?v=bIzPxfnvsmE
5,oxycontin,date,Zs3jeDa4Xxk,https://www.youtube.com/watch?v=Zs3jeDa4Xxk
6,oxycontin,date,x11NTqE-UMc,https://www.youtube.com/watch?v=x11NTqE-UMc
7,oxycontin,date,Y1yTHkjMW38,https://www.youtube.com/watch?v=Y1yTHkjMW38
8,oxycontin,date,YUm6lOY_pFA,https://www.youtube.com/watch?v=YUm6lOY_pFA
9,oxycontin,date,4u7bsUkEq9I,https://www.youtube.com/watch?v=4u7bsUkEq9I
10,oxycontin,date,DK1GAKEPlnc,https://www.youtube.com/watch?v=DK1GAKEPlnc
1,oxycontin,rating,52I_estqU-E,https://www.youtube.com/watch?v=52I_estqU-E
2,oxycontin,rating,rK0TKUMPalg,https://www.youtube.com/watch?v=rK0TKUMPalg
3,oxycontin,rating,ObBLVkhX4b0,https://www.youtube.com/watch?v=ObBLVkhX4b0
4,oxycontin,rating,CSOW3LKLsc0,https://www.youtube.com/watch?v=CSOW3LKLsc0
5,oxycontin,rating,MUYxMFkzizA,https://www.youtube.com/watch?v=MUYxMFkzizA
6,oxycontin,rating,cmgX5nehv5c,https://www.youtube.com/watch?v=cmgX5nehv5c
7,oxycontin,rating,tu5FmdXC-x4,https://www.youtube.com/watch?v=tu5FmdXC-x4
8,oxycontin,rating,i2SvrY0yq_c,https://www.youtube.com/watch?v=i2SvrY0yq_c
9,oxycontin,rating,o1c67MAzJbY,https://www.youtube.com/watch?v=o1c67MAzJbY
10,oxycontin,rating,QbIDKMOHMs8,https://www.youtube.com/watch?v=QbIDKMOHMs8
1,oxy,relevance,AM5epN5fjkA,https://www.youtube.com/watch?v=AM5epN5fjkA
2,oxy,relevance,cKifRpotmDk,https://www.youtube.com/watch?v=cKifRpotmDk
3,oxy,relevance,3KKK3NgfaYE,https://www.youtube.com/watch?v=3KKK3NgfaYE
4,oxy,relevance,uabrNAndtXg,https://www.youtube.com/watch?v=uabrNAndtXg
5,oxy,relevance,LsBUjYCJbR0,https://www.youtube.com/watch?v=LsBUjYCJbR0
6,oxy,relevance,4zFCKXt2teI,https://www.youtube.com/watch?v=4zFCKXt2teI
7,oxy,relevance,858Hin-_p_8,https://www.youtube.com/watch?v=858Hin-_p_8
8,oxy,relevance,McoB1gaDKe8,https://www.youtube.com/watch?v=McoB1gaDKe8
9,oxy,relevance,gQ9Vu3arBAg,https://www.youtube.com/watch?v=gQ9Vu3arBAg
10,oxy,relevance,2vMdHHKv43o,https://www.youtube.com/watch?v=2vMdHHKv43o
1,oxy,viewCount,l6SqejxeAdI,https://www.youtube.com/watch?v=l6SqejxeAdI
2,oxy,viewCount,kdTZn8Wsgmc,https://www.youtube.com/watch?v=kdTZn8Wsgmc
3,oxy,viewCount,kbmEI78v560,https://www.youtube.com/watch?v=kbmEI78v560
4,oxy,viewCount,_65EI7uUxY8,https://www.youtube.com/watch?v=_65EI7uUxY8
5,oxy,viewCount,Qc5_GEFe4bU,https://www.youtube.com/watch?v=Qc5_GEFe4bU
6,oxy,viewCount,GeBGExzjLK4,https://www.youtube.com/watch?v=GeBGExzjLK4
7,oxy,viewCount,FtAG6B2KE0s,https://www.youtube.com/watch?v=FtAG6B2KE0s
8,oxy,viewCount,Qtp1Qb0pYGU,https://www.youtube.com/watch?v=Qtp1Qb0pYGU
9,oxy,viewCount,1lq6GB48IpA,https://www.youtube.com/watch?v=1lq6GB48IpA
10,oxy,viewCount,AmWW1WHKgTU,https://www.youtube.com/watch?v=AmWW1WHKgTU
1,oxy,date,7e0RJ4rZ3Ws,https://www.youtube.com/watch?v=7e0RJ4rZ3Ws
2,oxy,date,wN-rNOJzB74,https://www.youtube.com/watch?v=wN-rNOJzB74
3,oxy,date,DYks9QITv3Y,https://www.youtube.com/watch?v=DYks9QITv3Y
4,oxy,date,YvGRiqVjAXk,https://www.youtube.com/watch?v=YvGRiqVjAXk
5,oxy,date,uuglePveoZc,https://www.youtube.com/watch?v=uuglePveoZc
6,oxy,date,OkeG_kXYfPw,https://www.youtube.com/watch?v=OkeG_kXYfPw
7,oxy,date,k54nhAWo-Rk,https://www.youtube.com/watch?v=k54nhAWo-Rk
8,oxy,date,BK1ao6Mn510,https://www.youtube.com/watch?v=BK1ao6Mn510
9,oxy,date,keCd0uQqLvM,https://www.youtube.com/watch?v=keCd0uQqLvM
10,oxy,date,Ept-pP6Hwuk,https://www.youtube.com/watch?v=Ept-pP6Hwuk
1,oxy,rating,I-zKMF8U8Ko,https://www.youtube.com/watch?v=I-zKMF8U8Ko
2,oxy,rating,J8CBqDy1wB8,https://www.youtube.com/watch?v=J8CBqDy1wB8
3,oxy,rating,VoTvDi6PcMc,https://www.youtube.com/watch?v=VoTvDi6PcMc
4,oxy,rating,yafQMEtE6Cw,https://www.youtube.com/watch?v=yafQMEtE6Cw
5,oxy,rating,tdQHAwACSkw,https://www.youtube.com/watch?v=tdQHAwACSkw
6,oxy,rating,403bOrub5Sg,https://www.youtube.com/watch?v=403bOrub5Sg
7,oxy,rating,VZ22lfTxoX4,https://www.youtube.com/watch?v=VZ22lfTxoX4
8,oxy,rating,yuSCNjMNXjg,https://www.youtube.com/watch?v=yuSCNjMNXjg
9,oxy,rating,G7KkcnAqCWM,https://www.youtube.com/watch?v=G7KkcnAqCWM
10,oxy,rating,dUBW3oIpC0k,https://www.youtube.com/watch?v=dUBW3oIpC0k
1,oxycotton,relevance,iNOHAJs9dBY,https://www.youtube.com/watch?v=iNOHAJs9dBY
2,oxycotton,relevance,NkkeolEJcHE,https://www.youtube.com/watch?v=NkkeolEJcHE
3,oxycotton,relevance,pkeQifzvSNE,https://www.youtube.com/watch?v=pkeQifzvSNE
4,oxycotton,relevance,NDVV_M__CSI,https://www.youtube.com/watch?v=NDVV_M__CSI
5,oxycotton,relevance,ENWKjq8jacE,https://www.youtube.com/watch?v=ENWKjq8jacE
6,oxycotton,relevance,CFMmOAaGcNo,https://www.youtube.com/watch?v=CFMmOAaGcNo
7,oxycotton,relevance,Qdk3FTTh3wo,https://www.youtube.com/watch?v=Qdk3FTTh3wo
8,oxycotton,relevance,Kmg45R9PMIo,https://www.youtube.com/watch?v=Kmg45R9PMIo
9,oxycotton,relevance,SNE8j5d43Ag,https://www.youtube.com/watch?v=SNE8j5d43Ag
10,oxycotton,relevance,3prJNQFNWc8,https://www.youtube.com/watch?v=3prJNQFNWc8
1,oxycotton,viewCount,l6SqejxeAdI,https://www.youtube.com/watch?v=l6SqejxeAdI
2,oxycotton,viewCount,1lq6GB48IpA,https://www.youtube.com/watch?v=1lq6GB48IpA
3,oxycotton,viewCount,pkeQifzvSNE,https://www.youtube.com/watch?v=pkeQifzvSNE
4,oxycotton,viewCount,VnL7XWH8uoA,https://www.youtube.com/watch?v=VnL7XWH8uoA
5,oxycotton,viewCount,AxEl4hjKZaE,https://www.youtube.com/watch?v=AxEl4hjKZaE
6,oxycotton,viewCount,NDVV_M__CSI,https://www.youtube.com/watch?v=NDVV_M__CSI
7,oxycotton,viewCount,EmpFwqbQiL4,https://www.youtube.com/watch?v=EmpFwqbQiL4
8,oxycotton,viewCount,DZnFVxXv2II,https://www.youtube.com/watch?v=DZnFVxXv2II
9,oxycotton,viewCount,TRdflPMuNaA,https://www.youtube.com/watch?v=TRdflPMuNaA
10,oxycotton,viewCount,3NTR6HNCqfk,https://www.youtube.com/watch?v=3NTR6HNCqfk
1,oxycotton,date,NJZzPl2FXh4,https://www.youtube.com/watch?v=NJZzPl2FXh4
2,oxycotton,date,t8KQHFkC6us,https://www.youtube.com/watch?v=t8KQHFkC6us
3,oxycotton,date,bIzPxfnvsmE,https://www.youtube.com/watch?v=bIzPxfnvsmE
4,oxycotton,date,Zs3jeDa4Xxk,https://www.youtube.com/watch?v=Zs3jeDa4Xxk
5,oxycotton,date,x11NTqE-UMc,https://www.youtube.com/watch?v=x11NTqE-UMc
6,oxycotton,date,Y1yTHkjMW38,https://www.youtube.com/watch?v=Y1yTHkjMW38
7,oxycotton,date,YUm6lOY_pFA,https://www.youtube.com/watch?v=YUm6lOY_pFA
8,oxycotton,date,4u7bsUkEq9I,https://www.youtube.com/watch?v=4u7bsUkEq9I
9,oxycotton,date,DK1GAKEPlnc,https://www.youtube.com/watch?v=DK1GAKEPlnc
10,oxycotton,date,LKFPSDzZ5OA,https://www.youtube.com/watch?v=LKFPSDzZ5OA
1,oxycotton,rating,rK0TKUMPalg,https://www.youtube.com/watch?v=rK0TKUMPalg
2,oxycotton,rating,GQRuH4bEx0g,https://www.youtube.com/watch?v=GQRuH4bEx0g
3,oxycotton,rating,ObBLVkhX4b0,https://www.youtube.com/watch?v=ObBLVkhX4b0
4,oxycotton,rating,CSOW3LKLsc0,https://www.youtube.com/watch?v=CSOW3LKLsc0
5,oxycotton,rating,2YUtf9WUvIk,https://www.youtube.com/watch?v=2YUtf9WUvIk
6,oxycotton,rating,kHe44Tvpe8A,https://www.youtube.com/watch?v=kHe44Tvpe8A
7,oxycotton,rating,y37M9RZDZwA,https://www.youtube.com/watch?v=y37M9RZDZwA
8,oxycotton,rating,cmgX5nehv5c,https://www.youtube.com/watch?v=cmgX5nehv5c
9,oxycotton,rating,i2SvrY0yq_c,https://www.youtube.com/watch?v=i2SvrY0yq_c
10,oxycotton,rating,jT8WScAbkUc,https://www.youtube.com/watch?v=jT8WScAbkUc
1,oxycotin,relevance,iNOHAJs9dBY,https://www.youtube.com/watch?v=iNOHAJs9dBY
2,oxycotin,relevance,NkkeolEJcHE,https://www.youtube.com/watch?v=NkkeolEJcHE
3,oxycotin,relevance,NDVV_M__CSI,https://www.youtube.com/watch?v=NDVV_M__CSI
4,oxycotin,relevance,pkeQifzvSNE,https://www.youtube.com/watch?v=pkeQifzvSNE
5,oxycotin,relevance,3prJNQFNWc8,https://www.youtube.com/watch?v=3prJNQFNWc8
6,oxycotin,relevance,Qdk3FTTh3wo,https://www.youtube.com/watch?v=Qdk3FTTh3wo
7,oxycotin,relevance,CFMmOAaGcNo,https://www.youtube.com/watch?v=CFMmOAaGcNo
8,oxycotin,relevance,ENWKjq8jacE,https://www.youtube.com/watch?v=ENWKjq8jacE
9,oxycotin,relevance,tLc9fQd58bg,https://www.youtube.com/watch?v=tLc9fQd58bg
10,oxycotin,relevance,Kmg45R9PMIo,https://www.youtube.com/watch?v=Kmg45R9PMIo
1,oxycotin,viewCount,l6SqejxeAdI,https://www.youtube.com/watch?v=l6SqejxeAdI
2,oxycotin,viewCount,Fcd8UbutjIg,https://www.youtube.com/watch?v=Fcd8UbutjIg
3,oxycotin,viewCount,pkeQifzvSNE,https://www.youtube.com/watch?v=pkeQifzvSNE
4,oxycotin,viewCount,VnL7XWH8uoA,https://www.youtube.com/watch?v=VnL7XWH8uoA
5,oxycotin,viewCount,zGcKURD_osM,https://www.youtube.com/watch?v=zGcKURD_osM
6,oxycotin,viewCount,GJc-YI7OWfY,https://www.youtube.com/watch?v=GJc-YI7OWfY
7,oxycotin,viewCount,NDVV_M__CSI,https://www.youtube.com/watch?v=NDVV_M__CSI
